기준년월,지역코드,통합시군구코드,지원센터코드,기부자구분코드,기부사업장종류코드,기부자명,기부금액,기부건수,기부자수
202012,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",이흥용과자점,1726100,18,1
202012,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",파리바게뜨 부산시청,675300,16,1
202012,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",파리바게뜨(거제시장점),204600,9,1
202012,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",파리바게트 교대점,62400,3,1
202012,부산,03000013,S03801,기업(개인사업자),"식품 도,소매업",자연드림(종사업자05),562660,21,1
202012,부산,03000100,S04101,기업(개인사업자),"식품제조,가공업",(주)가림에프앤씨,550000,4,1
202012,부산,03000100,S04101,기업(개인사업자),"식품제조,가공업",파리바게트 일광신도시점,1149400,17,1
202012,부산,03000100,S04101,개인,기타,개인기부자,208000,5,1
202012,부산,03000006,S40001,기업(개인사업자),"식품제조,가공업",우리쌀유통,100000,1,1
202012,부산,03000006,S40001,기업(개인사업자),"식품 도,소매업",(주)오뚜기,2921782,1,1
202012,부산,03000006,S40001,단체,"식품 도,소매업",동부청과(주),150000,2,1
202012,부산,03000006,S40001,단체,"식품제조,가공업",(주)메가마트동래점,170510,1,1
202012,부산,03000006,S40001,기업(개인사업자),기타,코코로브레드,2259410,13,1
202012,부산,03000006,S40001,기업(개인사업자),"식품제조,가공업",쿠루미,1104000,10,1
202012,부산,03000008,S40101,기업(개인사업자),"식품제조,가공업",주식회사 팔도,240900,2,1
202012,부산,03000008,S40101,개인,기타,개인기부자,11193830,13,2
202012,부산,03000008,S40101,기업(개인사업자),"식품제조,가공업",던킨도너츠(부민병원점),1298600,18,1
202012,부산,03000009,S40201,단체,"식품제조,가공업",부산중앙청과,219000,2,1
202012,부산,03000009,S40201,기업(개인사업자),"식품제조,가공업",뚜레쥬르 센텀점,2624900,29,1
202012,부산,03000009,S40201,기업(개인사업자),"식품제조,가공업",마조아베이커리,1390000,9,1
202012,부산,03000009,S40201,기업(개인사업자),"즉석판매,제조가공업",(주)고래사,500000,5,1
202012,부산,03000009,S40201,단체,"식품제조,가공업",(주)동부청과,150000,2,1
202012,부산,03000009,S40201,단체,기타,사회복지공동모금회,7000000,1,1
202012,부산,03000009,S40201,단체,기타,해운대구청,10127300,3,1
202012,부산,03000009,S40201,단체,기타,해운대종합사회복지관,11267360,9,1
202012,부산,03000009,S40201,개인,"식품제조,가공업",개인기부자,1520000,1,1
202012,부산,03000009,S40201,기업(개인사업자),"식품제조,가공업",(주)팔도,240900,2,1
202012,부산,03000009,S40201,기업(개인사업자),"식품제조,가공업",더데이지,3969600,31,1
202012,부산,03000009,S40201,기업(개인사업자),"식품제조,가공업",(주)오뚜기,3116508,19,1
202012,부산,03000002,S40301,단체,"식품제조,가공업",(주)오뚜기,132000,1,1
202012,부산,03000002,S40301,기업(개인사업자),"식품 도,소매업",대경에프엔비,4072000,3,1
202012,부산,03000007,S48201,기업(개인사업자),"식품제조,가공업",파리바게트 부산남구청점,1294900,16,1
202012,부산,03000007,S48201,기업(개인사업자),"식품제조,가공업",블럭제빵소,748700,4,1
202012,부산,03000007,S48201,개인,기타,개인기부자,3220000,2,2
202012,부산,03000007,S48201,기업(개인사업자),"식품제조,가공업",(주)인터마린,1000000,1,1
202012,부산,03000007,S48201,기업(개인사업자),"식품 도,소매업",해인축산,700000,1,1
202012,부산,03000007,S48201,단체,기타,(재)인각선원,440000,1,1
202012,부산,03000007,S48201,단체,기타,남구청(복지정책과),4045000,4,1
202012,부산,03000007,S48201,기업(개인사업자),"식품 도,소매업",오뜨베이커리,500000,5,1
202012,부산,03000007,S48201,기업(개인사업자),"식품 도,소매업",(주)오뚜기,4454746,241,1
202012,부산,03000007,S48201,기업(개인사업자),"즉석판매,제조가공업",파리바게트 문현점,1135300,9,1
202012,부산,03000007,S48201,기업(개인사업자),"즉석판매,제조가공업",박재현베이커리,126500,4,1
202012,부산,03000007,S48201,기업(개인사업자),"식품제조,가공업",한탑,225000,1,1
202012,부산,03000001,S49001,기업(개인사업자),"식품제조,가공업",롯데제과(주),6866134,7,1
202012,부산,03000001,S49001,기업(개인사업자),"식품 도,소매업",신거제푸르밀대리점,810000,1,1
202012,부산,03000001,S49001,기업(개인사업자),"식품 도,소매업",(주)오뚜기,12565066,583,1
202012,부산,03000010,S50101,개인,일반가정,개인기부자,500000,5,1
202012,부산,03000010,S50101,기업(개인사업자),"식품제조,가공업",주식회사 새난,200000,1,1
202012,부산,03000010,S50101,기업(개인사업자),"식품제조,가공업",등대식품,500000,1,1
202012,부산,03000010,S50101,기업(개인사업자),"식품제조,가공업",국민건강보험공단 부산사하지사,1200000,1,1
202012,부산,03000010,S50101,단체,"식품 도,소매업",인터마린,1000000,1,1
202012,부산,03000010,S50101,기업(개인사업자),"식품제조,가공업",(주)오뚜기,2719910,1,1
202012,부산,03000010,S50101,기업(개인사업자),"식품 도,소매업",부산우유암남대리점,36000,2,1
202012,부산,03000010,S50101,기업(개인사업자),기타,궐성종합유통,250000,1,1
202012,부산,03000005,S50701,단체,기타,부산진구청,3000000,1,1
202012,부산,03000005,S50701,기업(개인사업자),"식품 도,소매업",GS리테일(초읍점),1745914,21,1
202012,부산,03000005,S50701,기업(개인사업자),"즉석판매,제조가공업",바게트제작소,3629400,31,1
202012,부산,03000005,S50701,기업(개인사업자),"식품제조,가공업",코코로 베이커리,6357750,1,1
202012,부산,03000005,S50701,기업(개인사업자),"식품제조,가공업",제일식육점,300000,1,1
202012,부산,03000005,S50701,기업(개인사업자),"식품제조,가공업",오뚜기,4326631,3,1
202012,부산,03000005,S50701,단체,기타,부산진구푸드마켓,1309740,5,1
202012,부산,03000005,S50701,기업(개인사업자),"식품 도,소매업",각시축산,900000,3,1
202012,부산,03000011,S51401,기업(개인사업자),"식품제조,가공업",오뚜기,758755,2,1
202012,부산,03000011,S51401,기업(개인사업자),"식품 도,소매업",(주)이마트,8659709,5,1
202012,부산,03000011,S51401,기업(개인사업자),"즉석판매,제조가공업",뚜레주르,101300,1,1
202012,부산,03000004,S51501,기업(개인사업자),"식품제조,가공업",덕이네돼지국밥,250000,1,1
202012,부산,03000004,S51501,기업(개인사업자),"식품제조,가공업",김 & 김치,4149000,2,1
202012,부산,03000004,S51501,기업(개인사업자),"즉석판매,제조가공업",(주)오뚜기,5131221,23,1
202012,부산,03000015,S51601,기업(개인사업자),"즉석판매,제조가공업",GS슈퍼마켓 신주례점,527642,1,1
202012,부산,03000015,S51601,기업(개인사업자),"식품제조,가공업",팔도,240900,2,1
202012,부산,03000015,S51601,기업(개인사업자),"식품제조,가공업",엄궁 농산물 검역소,530000,5,1
202012,부산,03000015,S51601,단체,기타,아이비어린이집,100000,1,1
202012,부산,03000015,S51601,기업(개인사업자),"식품 도,소매업",지에스더프레시 엄궁점,565780,10,1
202012,부산,03000015,S51601,기업(개인사업자),"식품 도,소매업",샤니동석대리점,417000,2,1
202012,부산,03000015,S51601,기업(개인사업자),"식품 도,소매업",해성,5688000,16,1
202012,부산,03000015,S51601,단체,기타,부산광역시사상구청,8350000,6,1
202012,부산,03000014,S58201,단체,"식품 도,소매업",(주)오뚜기,8541371,1,1
202012,부산,03000014,S58201,기업(개인사업자),"식품 도,소매업",롯데제과(주),52038799,57,1
202012,부산,03000014,S58201,기업(개인사업자),"식품제조,가공업",파리바게뜨,814700,14,1
202012,부산,03000015,S63301,기업(개인사업자),"식품제조,가공업",주식회사 천일리테일,1821600,13,1
202012,부산,03000015,S63301,기업(개인사업자),"식품제조,가공업",달 보드레,473700,11,1
202012,부산,03000015,S63301,기업(개인사업자),"식품제조,가공업",김충호 과자점,422900,13,1
202012,부산,03000015,S63301,기업(개인사업자),"식품제조,가공업",(주)만해,756200,17,1
202012,부산,03000015,S63301,기업(개인사업자),"식품제조,가공업",덕포신익파리바게트,305800,12,1
202012,부산,03000015,S63301,기업(개인사업자),"식품제조,가공업",파리바게뜨 구덕우성점,434800,17,1
202012,부산,03000015,S63301,기업(개인사업자),"식품 도,소매업",주식회사 케이푸드아이엔지,149900,2,1
202012,부산,03000015,S63301,기업(개인사업자),"식품제조,가공업",파리바게뜨 주례유엔아이점,289000,9,1
202012,부산,03000015,S63301,기업(개인사업자),"식품제조,가공업",파리바게뜨 한신괘법점,142000,5,1
202012,부산,03000100,S63901,기업(개인사업자),"식품제조,가공업",가림에프앤씨,550000,2,1
202012,부산,03000100,S63901,기업(개인사업자),"식품제조,가공업",박현철 베이커리,1156300,15,1
202012,부산,03000013,S64701,기업(개인사업자),"식품 도,소매업",누리유통,7313280,5,1
202012,부산,03000013,S64701,기업(개인사업자),"식품 도,소매업",하나유통,2674400,4,1
202012,부산,03000013,S64701,개인,일반가정,개인기부자,500000,4,4
202012,부산,03000013,S64701,개인,기타,개인기부자,200000,1,1
202012,부산,03000012,S64801,기업(개인사업자),"식품제조,가공업",신원식품,50000,1,1
202012,부산,03000012,S64801,기업(개인사업자),"식품제조,가공업",궁잔기지떡 강서점,611000,2,1
202101,부산,03000013,S02501,기업(개인사업자),"식품제조,가공업",깡미카롱,939200,1,1
202101,부산,03000013,S02501,기업(개인사업자),"식품제조,가공업",(주)오복식품,2201226,4,1
202101,부산,03000013,S02501,기업(개인사업자),"식품제조,가공업",삼진식품(주),30548100,1,1
202101,부산,03000013,S02501,기업(개인사업자),"식품제조,가공업",롯데제과(주),17655105,20,1
202101,부산,03000013,S02501,기업(개인사업자),"식품제조,가공업",(주)효성어묵,115500,1,1
202101,부산,03000013,S02501,기업(개인사업자),기타,신우내과 의원,4246450,3,1
202101,부산,03000013,S02501,기업(개인사업자),기타,공간조명,2136650,1,1
202101,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",주식회사 엔젯오리진,411702090,5,1
202101,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",비케이유통 주식회사,7960000,1,1
202101,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",다원유통,800000,1,1
202101,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",고고커피,2335546,1,1
202101,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",(주)에스제이무역,5458000,1,1
202101,부산,03000002,S02701,기업(개인사업자),"식품제조,가공업",모젤과자점,584000,1,1
202101,부산,03000002,S02701,단체,"즉석판매,제조가공업",파리바게트(동대신점),2609300,5,1
202101,부산,03000002,S02701,기업(개인사업자),"식품제조,가공업",파리바게트부민점,766700,1,1
202101,부산,03000003,S02801,기업(개인사업자),"식품제조,가공업",주식회사 비엔씨제과 초량점,176800,2,1
202101,부산,03000003,S02801,기업(개인사업자),"식품제조,가공업",임준희(파리바게뜨 금융단지점),9289600,30,1
202101,부산,03000003,S02801,기업(개인사업자),"식품제조,가공업",(주)크리스피크림 롯데백부산점,175926,7,1
202101,부산,03000003,S02801,단체,"즉석판매,제조가공업",파리바게뜨 범일점(조성희),67400,1,1
202101,부산,03000003,S02801,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 부산범냇골점,1811400,26,1
202101,부산,03000004,S02901,기업(개인사업자),"식품제조,가공업",파리바게뜨 동삼점,692100,4,1
202101,부산,03000004,S02901,기업(개인사업자),"식품제조,가공업",서울떡집,800000,4,1
202101,부산,03000004,S02901,단체,집단 급식소,부산체육고등학교,300000,4,1
202101,부산,03000004,S02901,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 영도남항점,1173100,4,1
202101,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",파리바게트(화승점),273100,1,1
202101,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",파리바게트 가야현대점,1901900,1,1
202101,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",도담도담(연지점),39500,1,1
202101,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",김해덕 베이커리,39100,1,1
202101,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",파리바게트 당감쌍용점(현재),443800,1,1
202101,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",파리바게트 가야동의대점(2020~),2351600,1,1
202101,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",베이커스 서면점,547840,1,1
202101,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",자연드림,1030700,1,1
202101,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",릴리스 베이커리,1077360,1,1
202101,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",뚜레쥬르 서면점,994502,1,1
202101,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",파리바게트 서면1번가(2020~),2702800,1,1
202101,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",베이커스 비앙,1950200,18,1
202101,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",파리바게트안락강변점,700400,23,1
202101,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",파리바게트명륜점,583100,6,1
202101,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",파리바게트 사직롯데,5756700,16,1
202101,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",파리바게뜨(동래역점),1065100,28,1
202101,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",투썸플레이스 부산동래롯데점,33000,1,1
202101,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",코숑과자점(안락점),492200,13,1
202101,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",자연드림 명륜점,939600,26,1
202101,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",이동채베이커리,486300,17,1
202101,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",온식빵,162000,1,1
202101,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",쉬프렘 베이커리,3086000,16,1
202101,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",수안식품,1297000,1,1
202101,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",뚜레쥬르 사직점,490300,13,1
202101,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",낙민파리바게트,2696400,33,1
202101,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",135튀김집,275000,5,1
202101,부산,03000007,S03201,기업(개인사업자),"식품제조,가공업",바게트제작소,2304900,31,1
202101,부산,03000007,S03201,기업(개인사업자),"식품제조,가공업",뚜레쥬르 용당점,267800,7,1
202101,부산,03000007,S03201,기업(개인사업자),"식품제조,가공업",던킨도너츠비아이에프씨몰점,1184200,19,1
202101,부산,03000007,S03201,단체,기타,한국남부발전(주),11170000,1,1
202101,부산,03000007,S03201,단체,"식품 도,소매업",자연드림 용호점,1141410,16,1
202101,부산,03000007,S03201,단체,"즉석판매,제조가공업",파리바게뜨 경성대점,4730500,31,1
202101,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 용호성모점,672600,16,1
202101,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 부산대연점,1317700,17,1
202101,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 대연혁신점,1377500,30,1
202101,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",메츠과자점,1365500,15,1
202101,부산,03000007,S03201,기업(개인사업자),"식품제조,가공업",찰리베이커리,4166700,27,1
202101,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",오(OH!),976600,8,1
202101,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",엔젤식품,260000,1,1
202101,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",마들렌 과자점,64000,2,1
202101,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",드래곤과자점(만덕동문),1563000,19,1
202101,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",GS수퍼마켓(화명점),723015,17,1
202101,부산,03000008,S03301,단체,"즉석판매,제조가공업",파리바게트(신만덕점)강병민,760000,20,1
202101,부산,03000008,S03301,단체,"즉석판매,제조가공업",파리바게트(화명대림점)박태숙,232800,9,1
202101,부산,03000008,S03301,단체,"즉석판매,제조가공업",파리바게트(삼성점)이영진,559600,19,1
202101,부산,03000008,S03301,단체,"즉석판매,제조가공업",파리바게트(덕천점)직영,3818600,20,1
202101,부산,03000008,S03301,단체,"즉석판매,제조가공업",뚜레쥬르(덕천점),2174900,18,1
202101,부산,03000008,S03301,기업(개인사업자),"즉석판매,제조가공업",자연드림 화명점,2803260,28,1
202101,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",파리바게트(북구화명),205900,7,1
202101,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",크로크로 화명점,747070,19,1
202101,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",자연드림 카이져,772250,31,1
202101,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",자연드림 만덕점,910460,34,1
202101,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",롤링핀(h스위트점),1321600,29,1
202101,부산,03000009,S03401,단체,"식품 도,소매업",파티세리 곽,810000,18,1
202101,부산,03000009,S03401,단체,"즉석판매,제조가공업",파리바게뜨 좌동,2638000,24,1
202101,부산,03000009,S03401,기업(개인사업자),기타,소담베이커리,362600,6,1
202101,부산,03000009,S03401,기업(개인사업자),기타,갓식빵,119500,5,1
202101,부산,03000009,S03401,기업(개인사업자),"식품 도,소매업",주식회사 쿱스토어부산(마린시티),1638150,29,1
202101,부산,03000009,S03401,기업(개인사업자),"식품 도,소매업",자연드림 좌동점,1560870,28,1
202101,부산,03000009,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게트 반여점,752000,10,1
202101,부산,03000009,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게트 마린점,863100,8,1
202101,부산,03000009,S03401,기업(개인사업자),"즉석판매,제조가공업",고메빵집,2663250,23,1
202101,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",해운대종합사회복지관,6800000,1,1
202101,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",(주)제이제이씨 네트웍스(송사부),1112700,16,1
202101,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",GS슈퍼 대동점,8431067,29,1
202101,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",뚜레쥬르 장산역점,1706283,27,1
202101,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",플라잉스콘,2861200,31,1
202101,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",뚜레쥬르센텀점,2399800,28,1
202101,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",라두스쌀빵,1143300,11,1
202101,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",빠아앙,852700,8,1
202101,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",유동커피,51500,1,1
202101,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",쿱스토어 장산점,503200,28,1
202101,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",파리바게트 재송점,1902600,20,1
202101,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",파리바게트 해운대수비점,817000,12,1
202101,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",파리바게트 해운대장산점,5851700,31,1
202101,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",파리바게트해운대센텀점,1017500,16,1
202101,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",(주)나나드림,1135000,18,1
202101,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",파리바게뜨 부산다대삼환점,672800,17,1
202101,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",CJ제일제당,5400000,2,1
202101,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",갓식빵 낫개점,414600,10,1
202101,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",또아식빵,46200,2,1
202101,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",부광푸드,2680000,1,1
202101,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",쉐라미,103000,2,1
202101,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",신평럭키 파리바게트,2056500,20,1
202101,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",앙빵 (장림점),83700,2,1
202101,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",이지요661,450500,5,1
202101,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",(주)영남웰푸드,353500,3,1
202101,부산,03000010,S03501,단체,"즉석판매,제조가공업",파리바게뜨 괴정 동양점,271400,10,1
202101,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",파리파게뜨다대현대점,462700,20,1
202101,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 장림점,495500,15,1
202101,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 몰운대점,778900,21,1
202101,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",앙또르 과자점,253100,2,1
202101,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",호밀호두 하단점,600100,4,1
202101,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",폼드팡사하점점,218000,3,1
202101,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",파리바게뜨(사하점),1361300,20,1
202101,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",파리바게뜨 다대롯데점,96200,14,1
202101,부산,03000010,S03501,단체,"즉석판매,제조가공업",파리바게뜨 하단역점,944900,19,1
202101,부산,03000010,S03501,단체,"즉석판매,제조가공업",파리바게뜨다대본동점,76100,3,1
202101,부산,03000010,S03501,단체,"즉석판매,제조가공업",파리바게트 장림현대점,306100,17,1
202101,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",커피그리고,582000,16,1
202101,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",몽레브베이커리,551800,9,1
202101,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",더 빵,318900,2,1
202101,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",빵공장다옴,962900,16,1
202101,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",살롱드보네,600300,10,1
202101,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",이흥용 과자점,1283200,18,1
202101,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",뚜레쥬르부산대푸르지오점,1188000,16,1
202101,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",파리바게뜨 금정점,448400,10,1
202101,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",데일리 팡,1124400,19,1
202101,부산,03000011,S03601,기업(개인사업자),기타,윤하섭베이커리,78500,2,1
202101,부산,03000011,S03601,기업(개인사업자),기타,우리쌀왕호두,1033000,19,1
202101,부산,03000011,S03601,기업(개인사업자),기타,송스베이커리,940100,13,1
202101,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",파리바게트 부산대역앞점,869500,16,1
202101,부산,03000012,S03701,기업(개인사업자),"식품제조,가공업",파리바게트(퀸덤),675300,8,1
202101,부산,03000012,S03701,기업(개인사업자),"식품제조,가공업",파리바게트(국제신도시),414500,6,1
202101,부산,03000012,S03701,기업(개인사업자),"식품제조,가공업",빵긋한 하루,383200,7,1
202101,부산,03000012,S03701,기업(개인사업자),"식품제조,가공업",두손반찬,71000,3,1
202101,부산,03000012,S03701,기업(개인사업자),"식품제조,가공업",런치타임,5651330,4,1
202101,부산,03000012,S03701,기업(개인사업자),"식품제조,가공업",베이커스245,208500,3,1
202101,부산,03000012,S03701,기업(개인사업자),"식품제조,가공업",빵굽는남자,127400,2,1
202101,부산,03000012,S03701,기업(개인사업자),"식품제조,가공업",미미당,265550,1,1
202101,부산,03000012,S03701,기업(개인사업자),"식품 도,소매업",일광제과,1070000,2,1
202101,부산,03000013,S03801,기업(개인사업자),"식품 도,소매업",자연드림(종사업자05),624200,21,1
202101,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",이흥용과자점,1387100,23,1
202101,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",파리바게뜨 부산시청,891600,17,1
202101,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",파리바게뜨(거제시장점),129800,5,1
202101,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",파리바게트 교대점,91500,4,1
202101,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",빵에 반하다,95100,2,1
202101,부산,03000013,S03801,개인,"식품제조,가공업",개인기부자,1157200,7,1
202101,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",던킨도너츠 [부산시청역사점],2739100,28,1
202101,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",빠리장제과점,593400,9,1
202101,부산,03000013,S03801,기업(개인사업자),"식품제조,가공업",빵85,217800,3,1
202101,부산,03000014,S03901,단체,"식품제조,가공업",김영표과자점,129700,2,1
202101,부산,03000014,S03901,기업(개인사업자),"식품 도,소매업",구자윤제과점,2027400,6,1
202101,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",페팽과자점,344700,6,1
202101,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",파리바게트(수변),135800,3,1
202101,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",파리바게트(병무청SK),564400,10,1
202101,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",파리바게트 센텀포레점,37100,2,1
202101,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",자연드림 수영점,320650,7,1
202101,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",자연드림 남천점,132150,4,1
202101,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",유동커피 민락점,542000,7,1
202101,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",유동커피 광안점,313000,3,1
202101,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",영천떡방,182000,3,1
202101,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",아티성블랑제리,685600,3,1
202101,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",방아쟁이,40000,2,1
202101,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",마들린느,439700,9,1
202101,부산,03000014,S03901,기업(개인사업자),"식품제조,가공업",꽃피는4월밀익는5월,294000,3,1
202101,부산,03000014,S03901,기업(개인사업자),"식품 도,소매업",뚜레쥬르(대남),260000,3,1
202101,부산,03000100,S04101,기업(개인사업자),"식품제조,가공업",파리바게트 일광신도시점,1350900,18,1
202101,부산,03000100,S04101,개인,기타,개인기부자,273800,7,1
202101,부산,03000006,S40001,기업(개인사업자),"식품 도,소매업",(주)오뚜기,3623868,1,1
202101,부산,03000006,S40001,기업(개인사업자),"식품제조,가공업",우리쌀유통,100000,1,1
202101,부산,03000006,S40001,단체,"식품 도,소매업",동부청과(주),150000,2,1
202101,부산,03000006,S40001,단체,"식품제조,가공업",(주)메가마트동래점,144000,1,1
202101,부산,03000006,S40001,기업(개인사업자),기타,코코로브레드,5240350,23,1
202101,부산,03000006,S40001,기업(개인사업자),"식품제조,가공업",쿠루미,608500,14,1
202101,부산,03000008,S40101,기업(개인사업자),"식품제조,가공업",북부산상사,5016900,1,1
202101,부산,03000008,S40101,단체,기타,대한불교조계종 해인사부산포교당,720000,1,1
202101,부산,03000008,S40101,기업(개인사업자),"식품제조,가공업",던킨도너츠(부민병원점),705600,4,1
202101,부산,03000008,S40101,기업(개인사업자),"식품제조,가공업",주식회사 팔도,144540,2,1
202101,부산,03000009,S40201,개인,"식품제조,가공업",개인기부자,1520000,1,1
202101,부산,03000009,S40201,개인,기타,개인기부자,3007200,5,1
202101,부산,03000009,S40201,단체,기타,해운대종합사회복지관,400000,1,1
202101,부산,03000009,S40201,단체,기타,해운대구청,1584000,1,1
202101,부산,03000009,S40201,단체,"식품제조,가공업",부산중앙청과,201000,2,1
202101,부산,03000009,S40201,단체,"식품제조,가공업",(주)동부청과,150000,2,1
202101,부산,03000009,S40201,기업(개인사업자),"즉석판매,제조가공업",(주)고래사,400000,4,1
