기준년월,유통기한사용여부,유해상품차단여부,식품여부,기부물품대분류코드,기부물품중분류코드,기부물품수량,장부금액
201909,N,N,Y,스포츠용품,유아식품,0,0
201909,N,N,Y,신선식품,축산물(냉동),62,2568726.96
201909,N,N,Y,스포츠용품,축산가공식품,254,951258.78
201909,N,N,Y,신선식품,수산물(냉동),0,0
201909,N,N,Y,스포츠용품,건강식품,680,3400000
201909,N,N,Y,신선식품,신선식품세트류,0,0
201909,Y,N,N,기타상품,기타,0,0
201909,Y,N,Y,스포츠용품,조미료,10053,21159671.78
201909,Y,Y,Y,스포츠용품,조미료,0,0
201909,Y,N,Y,스포츠용품,유제품,1998,649382.4
201909,Y,N,Y,스포츠용품,축산가공식품,1967,14619692.38
201909,Y,Y,Y,스포츠용품,축산가공식품,1,5000
201909,Y,N,Y,스포츠용품,수산가공식품,2922,3737688.33
201909,Y,N,Y,스포츠용품,대용식기타,2518,6369478.17
201909,Y,N,Y,스포츠용품,통조림/병,6013,10255758.07
201909,Y,N,Y,스포츠용품,냉동식품,1161,4399538.79
201909,Y,N,Y,스포츠용품,절임/발효식품,71,205200
201909,Y,N,Y,스포츠용품,어육/연식품류,0,0
201909,Y,N,Y,스포츠용품,분말류,859,1340289.92
201909,Y,N,Y,스포츠용품,즉석/편의식품,3722,8101815.35
201909,Y,N,Y,스포츠용품,유아식품,815,838750
201909,Y,N,Y,스포츠용품,건강식품,4,33480
201909,Y,N,Y,스포츠용품,과자류,12061,30166354.26
201909,Y,N,Y,스포츠용품,음료류,4353,6300846
201909,Y,N,Y,스포츠용품,농산물가공식품,1104,5358960
201909,Y,N,Y,스포츠용품,급식류,0,0
201909,Y,N,Y,스포츠용품,유가공품,0,0
201909,Y,N,Y,스포츠용품,도시락류,0,0
201909,Y,N,Y,스포츠용품,가공식품세트류,0,0
201909,Y,N,Y,스포츠용품,대용식(빵),30952,22217754.43
201909,Y,N,Y,스포츠용품,기타가공식품,10638,24406098.46
201909,Y,N,Y,신선식품,농산물,2227,24043628
201909,Y,N,Y,신선식품,축산물,150,258500
201909,Y,N,Y,신선식품,수산물,0,0
201909,Y,N,Y,신선식품,축산물(냉동),518,3991900
201909,Y,N,Y,신선식품,수산물(냉동),0,0
201909,Y,N,Y,신선식품,신선식품세트류,0,0
201909,Y,N,Y,신선식품,기타신선식품,1403,6366140
201909,Y,N,N,일상용품,위생용품,906,2910733.14
201909,Y,N,N,일상용품,화장품,822,5837064
201909,Y,N,N,일상용품,애완용품,1,2000
201909,Y,N,N,일상용품,기타일상용품,537,690925.68
201909,Y,N,N,의약품/의료용품,의약품,6,18000
201910,N,N,Y,스포츠용품,과자류,2696,6717615.1
201910,N,N,Y,신선식품,신선식품세트류,0,0
201910,N,N,Y,스포츠용품,조미료,3266,6316896.12
201910,N,N,Y,신선식품,기타신선식품,0,0
201910,N,N,Y,스포츠용품,대용식기타,822,2493346.24
201910,N,N,N,일상용품,위생용품,656,6935606.66
201910,N,N,Y,스포츠용품,음료류,9867,11160356.8
201910,N,N,N,일상용품,일용잡화,1370,20767950
201910,N,N,N,일상용품,화장품,0,0
201910,N,N,Y,스포츠용품,절임/발효식품,0,0
201910,N,N,N,일상용품,DIY용품,0,0
201910,N,N,Y,스포츠용품,유제품,1800,1000008
201910,N,N,N,일상용품,기타일상용품,9602,35988215.79
201910,N,N,Y,스포츠용품,농산물가공식품,0,0
201910,N,N,N,가정용품,주방용품,6850,8409367.36
201910,N,N,N,가정용품,청소/욕실용품,73,244300
201910,N,N,N,가정용품,세탁용품,1719,5168674.8
201910,N,N,N,가정용품,생활용품,25827,48853639.2
201910,N,N,N,가정용품,침실용품,29,1305000
201910,N,N,N,가정용품,실내인테리어용품,0,0
201910,N,N,N,가정용품,가정용품세트류,0,0
201910,N,N,N,가정용품,기타가정용품,1012,17891378.89
201910,N,N,N,의약품/의료용품,의약품,0,0
201910,N,N,Y,스포츠용품,어육/연식품류,2760,3692007.6
201910,N,N,N,의약품/의료용품,의료용품,0,0
201910,N,N,N,문화용품,문구/사무용품,731,844578
201910,N,N,N,문화용품,완구,172,1057000
201910,N,N,N,문화용품,서적,0,0
201910,N,N,N,문화용품,기타 문화용품,0,0
201910,N,N,N,내구소비재,가전,5565,69356372.4
201910,N,N,N,내구소비재,가구,0,0
201910,N,N,N,내구소비재,자동차용품,4,14545.72
201910,N,N,N,내구소비재,기타 내구소비재,0,0
201910,N,N,N,의류/패션잡화,의류,6414,153571278.08
201910,N,N,N,의류/패션잡화,패션잡화,53,242990
201910,N,N,N,의류/패션잡화,신발,349,2163800
201910,N,N,N,의류/패션잡화,언더웨어/양말,0,0
201910,N,N,N,의류/패션잡화,기타의류/잡화,0,0
201910,N,N,N,기타상품,기타,32,1505663.34
201910,N,N,Y,스포츠용품,급식류,0,0
201910,N,Y,Y,스포츠용품,조미료,0,0
201910,N,N,Y,스포츠용품,분말류,390,497830
201910,N,N,Y,스포츠용품,도시락류,0,0
201910,N,N,Y,스포츠용품,통조림/병,0,0
201910,N,N,Y,스포츠용품,가공식품세트류,0,0
201910,N,N,Y,스포츠용품,즉석/편의식품,3748,9102554.5
201910,N,N,Y,스포츠용품,대용식(빵),90,499199.91
201910,N,Y,Y,스포츠용품,즉석/편의식품,0,0
201910,N,N,Y,스포츠용품,기타가공식품,225514,286220819.41
201910,N,N,Y,스포츠용품,수산가공식품,401,769531.28
201910,N,N,Y,신선식품,농산물,3562,30272756.5
201910,N,N,Y,스포츠용품,유아식품,0,0
201910,N,N,Y,신선식품,축산물,3608,13000329.12
201910,N,Y,Y,신선식품,축산물,0,0
201910,N,N,Y,스포츠용품,축산가공식품,1045,10340926.88
201910,N,N,Y,신선식품,수산물,0,0
201910,N,N,Y,스포츠용품,건강식품,0,0
201910,N,N,Y,신선식품,축산물(냉동),59,0
201910,N,N,Y,스포츠용품,냉동식품,2523,9615892.68
201910,Y,N,Y,신선식품,신선식품세트류,0,0
201910,Y,N,Y,스포츠용품,조미료,8990,25763046.14
201910,Y,Y,Y,스포츠용품,조미료,0,0
201910,Y,N,Y,스포츠용품,유제품,201,8940
201910,Y,N,Y,스포츠용품,축산가공식품,2306,5166164
201910,Y,Y,Y,스포츠용품,축산가공식품,0,0
201910,Y,N,Y,스포츠용품,수산가공식품,1143,2698980.83
201910,Y,N,Y,스포츠용품,대용식기타,33005,38759967.08
201910,Y,Y,Y,스포츠용품,대용식기타,0,0
201910,Y,N,Y,스포츠용품,통조림/병,21310,19748878.64
201910,Y,Y,Y,스포츠용품,통조림/병,45,103500
201910,Y,N,Y,스포츠용품,냉동식품,41,446650
201910,Y,N,Y,스포츠용품,절임/발효식품,538,2381800.48
201910,Y,N,Y,스포츠용품,어육/연식품류,0,0
201910,Y,N,Y,스포츠용품,분말류,1096,1864560.04
201910,Y,N,Y,스포츠용품,즉석/편의식품,6629,14486214.97
201910,Y,N,Y,스포츠용품,유아식품,1000,1000000
201910,Y,N,Y,스포츠용품,건강식품,429,16526470.45
201910,Y,N,Y,스포츠용품,과자류,45513,119231498.76
201910,Y,N,Y,스포츠용품,음료류,46107,20475053.85
201910,Y,Y,Y,스포츠용품,음료류,0,0
201910,Y,N,Y,스포츠용품,농산물가공식품,1331,9382011.88
201910,Y,N,Y,스포츠용품,급식류,0,0
201910,Y,N,Y,스포츠용품,유가공품,0,0
201910,Y,N,Y,스포츠용품,도시락류,0,0
201910,Y,N,Y,스포츠용품,가공식품세트류,1577,1726635.2
201910,Y,N,Y,스포츠용품,대용식(빵),19978,26968041.87
201910,Y,N,Y,스포츠용품,기타가공식품,17329,52406053.46
201910,Y,N,Y,신선식품,농산물,749,4435512.61
201910,Y,N,Y,신선식품,축산물,0,0
201910,Y,N,Y,신선식품,수산물,0,0
201910,Y,N,Y,신선식품,축산물(냉동),20,6250000
201910,Y,N,Y,신선식품,수산물(냉동),0,0
201910,Y,N,Y,신선식품,기타신선식품,977,6491159.12
201910,Y,N,N,일상용품,위생용품,4965,12719912.63
201910,Y,N,N,일상용품,화장품,727,10097126.34
201910,Y,N,N,일상용품,애완용품,183,7320000
201910,Y,N,N,일상용품,기타일상용품,274,1013980.46
201910,Y,N,N,의약품/의료용품,의약품,21,63000
201910,Y,N,N,기타상품,기타,0,0
201911,N,N,N,일상용품,기타일상용품,45748,148880943.04
201911,N,Y,Y,스포츠용품,조미료,0,0
201911,N,N,Y,스포츠용품,급식류,0,0
201911,N,N,Y,스포츠용품,도시락류,0,0
201911,N,N,Y,스포츠용품,가공식품세트류,0,0
201911,N,N,Y,스포츠용품,대용식(빵),771,3730600.09
201911,N,N,Y,스포츠용품,기타가공식품,142689,243561984.25
201911,N,N,Y,신선식품,농산물,5964,22682779.26
201911,N,N,Y,신선식품,축산물,2951,31654320.41
201911,N,Y,Y,신선식품,축산물,0,0
201911,N,N,Y,신선식품,수산물,13,155250
201911,N,N,Y,신선식품,축산물(냉동),0,0
201911,N,N,Y,신선식품,수산물(냉동),0,0
201911,N,N,Y,신선식품,신선식품세트류,0,0
201911,N,N,Y,신선식품,기타신선식품,0,0
201911,N,N,N,일상용품,위생용품,9928,27273300
201911,N,N,N,일상용품,일용잡화,2753,41045218.24
201911,N,N,N,일상용품,화장품,1352,36000
201911,N,N,N,일상용품,DIY용품,1,1855
201911,N,N,Y,스포츠용품,조미료,1430,7485762.24
201911,N,N,N,가정용품,주방용품,1656,8157176.64
201911,N,N,N,가정용품,청소/욕실용품,968,3554300
201911,N,N,N,가정용품,세탁용품,2546,11652029.8
201911,N,N,N,가정용품,생활용품,64966,567659618.15
201911,N,N,N,가정용품,침실용품,88,368000
201911,N,N,N,가정용품,기타가정용품,465,20514562.5
201911,N,N,N,의약품/의료용품,의약품,7,3500
201911,N,N,N,의약품/의료용품,의료용품,185,1676000
201911,N,N,N,문화용품,문구/사무용품,8,24000
201911,N,N,N,문화용품,완구,9128,30452600
201911,N,N,N,문화용품,기타 문화용품,1,3500
201911,N,N,N,내구소비재,가전,0,0
201911,N,N,N,내구소비재,가구,0,0
201911,N,N,N,내구소비재,기타 내구소비재,0,0
201911,N,N,N,의류/패션잡화,의류,9951,231871000.23
201911,N,N,N,의류/패션잡화,패션잡화,7696,22622242.74
201911,N,N,N,의류/패션잡화,신발,0,0
201911,N,N,N,의류/패션잡화,언더웨어/양말,8910,10786106.17
201911,N,N,N,의류/패션잡화,기타의류/잡화,125,162500
201911,N,N,N,,레저스포츠용품,0,0
201911,N,N,N,기타상품,기타,8557,30692940.63
201911,N,N,Y,스포츠용품,유제품,5810,2858308
201911,N,N,Y,스포츠용품,축산가공식품,2616,12656860
201911,N,Y,Y,스포츠용품,축산가공식품,0,0
201911,N,N,Y,스포츠용품,수산가공식품,76,150740
201911,N,N,Y,스포츠용품,대용식기타,540,1107600
201911,N,N,Y,스포츠용품,통조림/병,1381,2664709.4
201911,N,N,Y,스포츠용품,냉동식품,54,222480
201911,N,N,Y,스포츠용품,절임/발효식품,543,6413980
201911,N,Y,Y,스포츠용품,절임/발효식품,0,0
201911,N,N,Y,스포츠용품,어육/연식품류,200,180000
201911,N,N,Y,스포츠용품,분말류,733,1009550
201911,N,N,Y,스포츠용품,즉석/편의식품,2659,8333792.4
201911,N,Y,Y,스포츠용품,즉석/편의식품,0,0
201911,N,N,Y,스포츠용품,유아식품,0,0
201911,N,N,Y,스포츠용품,건강식품,1853,25080365.26
201911,N,N,Y,스포츠용품,과자류,12423,36832336.53
201911,N,Y,Y,스포츠용품,과자류,0,0
201911,N,N,Y,스포츠용품,음료류,1045,3006894.28
201911,N,N,Y,스포츠용품,농산물가공식품,44,189200
201911,Y,N,Y,스포츠용품,조미료,43789,123399103.48
201911,Y,Y,Y,스포츠용품,조미료,0,0
201911,Y,N,Y,스포츠용품,농산물가공식품,839,3633000
201911,Y,N,Y,스포츠용품,유제품,1337,1369649.92
201911,Y,N,N,의약품/의료용품,의약품,30,238781.25
201911,Y,N,Y,스포츠용품,급식류,0,0
201911,Y,N,Y,스포츠용품,축산가공식품,11146,32761064.5
201911,Y,Y,Y,스포츠용품,축산가공식품,0,0
201911,Y,N,Y,스포츠용품,유가공품,12,24132
201911,Y,N,Y,스포츠용품,수산가공식품,11734,29971503.58
201911,Y,N,Y,신선식품,축산물(냉동),75,0
201911,Y,N,Y,스포츠용품,대용식기타,22781,32023606.32
201911,Y,Y,Y,스포츠용품,대용식기타,0,0
201911,Y,N,Y,스포츠용품,도시락류,0,0
201911,Y,N,Y,스포츠용품,통조림/병,4154,4152752.68
201911,Y,N,N,일상용품,기타일상용품,78,237847.15
201911,Y,N,Y,스포츠용품,냉동식품,23107,30635767
201911,Y,Y,Y,스포츠용품,냉동식품,0,0
201911,Y,N,Y,스포츠용품,가공식품세트류,1287,22554267.64
201911,Y,N,Y,신선식품,수산물(냉동),0,0
201911,Y,N,Y,스포츠용품,절임/발효식품,1071,16142740
201911,Y,N,Y,스포츠용품,대용식(빵),62255,55771142.88
201911,Y,N,Y,스포츠용품,어육/연식품류,0,0
201911,Y,N,N,일상용품,화장품,27125,25618564.2
201911,Y,N,Y,스포츠용품,분말류,17254,180259130.79
201911,Y,N,Y,스포츠용품,기타가공식품,116038,166108317.12
201911,Y,N,N,기타상품,기타,60,300000
201911,Y,N,Y,스포츠용품,즉석/편의식품,57902,105314235.49
201911,Y,N,Y,신선식품,농산물,2746,9472754.9
201911,Y,N,Y,스포츠용품,유아식품,1000,1000000
201911,Y,N,Y,신선식품,기타신선식품,7219,25500371.52
201911,Y,N,Y,스포츠용품,건강식품,1196,19990574
201911,Y,N,N,일상용품,애완용품,43,64500
201911,Y,N,Y,신선식품,축산물,8,88000
201911,Y,N,Y,스포츠용품,과자류,185375,191980294.69
201911,Y,N,N,일상용품,위생용품,54592,286511038.99
201911,Y,N,Y,스포츠용품,음료류,65512,85963513
201911,Y,Y,Y,스포츠용품,음료류,342,14295600
201911,Y,N,Y,신선식품,수산물,0,0
201912,N,N,N,가정용품,청소/욕실용품,3378,5227375.82
201912,N,N,Y,스포츠용품,대용식(빵),7300,5200902.08
201912,N,Y,Y,스포츠용품,대용식(빵),0,0
201912,N,N,Y,스포츠용품,기타가공식품,909251,1671829084.28
201912,N,N,Y,신선식품,농산물,17969,153026595.49
201912,N,N,Y,신선식품,축산물,11446,68813370.42
201912,N,Y,Y,신선식품,축산물,0,0
201912,N,N,Y,신선식품,수산물,233,1186820
201912,N,N,Y,신선식품,축산물(냉동),18,253998
201912,N,N,Y,신선식품,수산물(냉동),0,0
201912,N,N,Y,신선식품,신선식품세트류,0,0
201912,N,N,Y,신선식품,기타신선식품,1371,931142.07
201912,N,N,N,일상용품,위생용품,28881,37060693.9
201912,N,N,N,일상용품,일용잡화,2551,8860433.1
201912,N,N,N,일상용품,화장품,22847,155945704.81
201912,N,N,N,일상용품,DIY용품,6554,24043021.82
201912,N,N,N,일상용품,기타일상용품,43597,64933115.44
201912,N,N,N,가정용품,주방용품,12042,15415839.71
201912,N,N,Y,스포츠용품,조미료,3128,7100454.9
201912,N,N,N,가정용품,세탁용품,6700,27878279.18
201912,N,N,N,가정용품,생활용품,201862,443740219.31
201912,N,N,N,가정용품,침실용품,0,0
201912,N,N,N,가정용품,가정용품세트류,688,5239500
201912,N,N,N,가정용품,기타가정용품,4920,74421080.67
201912,N,N,N,의약품/의료용품,의료용품,485,1209318
201912,N,N,N,문화용품,문구/사무용품,0,0
201912,N,N,N,문화용품,완구,227,782026.77
201912,N,N,N,문화용품,서적,25231,209817715.97
201912,N,N,N,문화용품,음반/비디오,1144,42139200
201912,N,N,N,문화용품,기타 문화용품,30,300000
201912,N,N,N,내구소비재,가전,1082,250586564
201912,N,N,N,내구소비재,가구,0,0
201912,N,N,N,내구소비재,자동차용품,832,28880003.08
201912,N,N,N,내구소비재,기타 내구소비재,14,100000.04
201912,N,N,N,의류/패션잡화,의류,44630,898481191.68
201912,N,N,N,의류/패션잡화,패션잡화,8856,60102709.48
201912,N,N,N,의류/패션잡화,신발,818,21370003
201912,N,N,N,의류/패션잡화,언더웨어/양말,15413,20413000
201912,N,N,N,의류/패션잡화,기타의류/잡화,451,42354500
201912,N,N,N,,레저스포츠용품,0,0
201912,N,N,N,기타상품,기타,163,1630000
201912,N,N,Y,스포츠용품,유제품,1941,1142884
201912,N,N,Y,스포츠용품,축산가공식품,2161,10904962.42
201912,N,N,Y,스포츠용품,수산가공식품,587,2691768.38
201912,N,N,Y,스포츠용품,대용식기타,6536,10730857.21
201912,N,N,Y,스포츠용품,통조림/병,7103,14881943.18
201912,N,N,Y,스포츠용품,냉동식품,4397,10761593.73
201912,N,N,Y,스포츠용품,절임/발효식품,1840,25557005.49
201912,N,Y,Y,스포츠용품,절임/발효식품,79,757860
201912,N,N,Y,스포츠용품,어육/연식품류,850,1030000
201912,N,N,Y,스포츠용품,분말류,1442,2064823.76
201912,N,N,Y,스포츠용품,즉석/편의식품,11079,34487985.45
201912,N,Y,Y,스포츠용품,즉석/편의식품,0,0
201912,N,N,Y,스포츠용품,유아식품,159,446553.09
201912,N,N,Y,스포츠용품,건강식품,6331,27497748.85
201912,N,N,Y,스포츠용품,과자류,130149,208055091.23
201912,N,N,Y,스포츠용품,음료류,51044,71317950.9
201912,N,N,Y,스포츠용품,농산물가공식품,1032,10088000
201912,N,N,Y,스포츠용품,급식류,488,1849291.06
201912,N,N,Y,스포츠용품,도시락류,0,0
201912,N,N,Y,스포츠용품,가공식품세트류,0,0
201912,Y,N,Y,스포츠용품,조미료,41038,84339573.49
201912,Y,Y,Y,스포츠용품,조미료,145,540920
201912,Y,N,Y,스포츠용품,급식류,0,0
201912,Y,N,Y,스포츠용품,유제품,2180,1184603.92
201912,Y,N,Y,스포츠용품,유가공품,3,15000
201912,Y,N,Y,스포츠용품,축산가공식품,8926,28929360.2
201912,Y,Y,Y,스포츠용품,축산가공식품,0,0
201912,Y,N,N,일상용품,위생용품,80896,238156578.69
201912,Y,N,Y,스포츠용품,수산가공식품,5257,9577395.2
201912,Y,N,Y,스포츠용품,도시락류,0,0
201912,Y,N,Y,스포츠용품,대용식기타,20401,47829409.57
201912,Y,Y,Y,스포츠용품,대용식기타,416,407680
201912,Y,N,Y,신선식품,축산물(냉동),502,5682919.64
201912,Y,N,Y,스포츠용품,통조림/병,10213,19278096.56
201912,Y,Y,Y,스포츠용품,통조림/병,150,327000
201912,Y,N,Y,스포츠용품,가공식품세트류,1020,2689406.76
201912,Y,N,Y,스포츠용품,냉동식품,23751,19219096
201912,Y,Y,Y,스포츠용품,냉동식품,0,0
201912,Y,N,N,일상용품,애완용품,20,250864
201912,Y,N,Y,신선식품,수산물(냉동),180,4728571.8
201912,Y,N,Y,스포츠용품,절임/발효식품,3239,9747333
201912,Y,N,Y,스포츠용품,대용식(빵),122289,110976895.16
201912,Y,N,Y,스포츠용품,어육/연식품류,1900,836000
201912,Y,N,N,의약품/의료용품,의약품,34,102000
201912,Y,N,Y,스포츠용품,분말류,26190,66750028.4
201912,Y,N,Y,스포츠용품,기타가공식품,122556,223262941.7
201912,Y,N,Y,신선식품,신선식품세트류,0,0
201912,Y,N,Y,스포츠용품,즉석/편의식품,61098,135671492
201912,Y,N,Y,신선식품,농산물,18686,97872486.92
201912,Y,N,Y,스포츠용품,유아식품,2600,2600000
201912,Y,N,N,일상용품,화장품,143582,293442198.59
201912,Y,N,Y,스포츠용품,건강식품,44314,283911085.25
201912,Y,N,Y,신선식품,기타신선식품,6029,26580369.53
201912,Y,N,Y,스포츠용품,과자류,204962,251222563.33
201912,Y,N,Y,신선식품,축산물,135,1231722.75
201912,Y,N,Y,스포츠용품,음료류,108046,303261083.62
201912,Y,Y,Y,스포츠용품,음료류,0,0
201912,Y,N,N,기타상품,기타,123,443640
201912,Y,N,Y,스포츠용품,농산물가공식품,7512,26419953.76
201912,Y,N,Y,신선식품,수산물,0,0
202001,N,N,Y,스포츠용품,냉동식품,0,0
202001,N,N,Y,신선식품,신선식품세트류,0,0
202001,N,N,Y,스포츠용품,과자류,14,16020.6
202001,N,N,Y,신선식품,기타신선식품,0,0
202001,N,N,Y,스포츠용품,축산가공식품,0,0
202001,N,N,N,일상용품,위생용품,727,757068.86
202001,N,Y,N,일상용품,위생용품,0,0
202001,N,N,Y,스포츠용품,음료류,0,0
202001,N,N,Y,스포츠용품,절임/발효식품,46,138000
202001,N,N,N,일상용품,일용잡화,149,3129000
202001,N,N,N,일상용품,화장품,4,243229.08
202001,N,Y,Y,스포츠용품,절임/발효식품,0,0
202001,N,N,N,일상용품,DIY용품,0,0
202001,N,N,Y,스포츠용품,농산물가공식품,0,0
202001,N,N,N,일상용품,기타일상용품,4842,28635912.41
202001,N,N,Y,스포츠용품,대용식기타,0,0
202001,N,N,N,가정용품,주방용품,315,1874400
202001,N,N,N,가정용품,청소/욕실용품,0,0
202001,N,N,N,가정용품,세탁용품,189,733350
202001,N,N,N,가정용품,생활용품,1167,3119039.7
202001,N,N,N,가정용품,실내인테리어용품,0,0
202001,N,N,N,가정용품,가정용품세트류,0,0
202001,N,N,N,가정용품,기타가정용품,0,0
202001,N,N,N,의약품/의료용품,의약품,0,0
202001,N,N,N,의약품/의료용품,의료용품,0,0
202001,N,N,N,문화용품,문구/사무용품,0,0
202001,N,N,N,문화용품,완구,6454,63170183.1
202001,N,N,N,문화용품,기타 문화용품,0,0
202001,N,N,N,내구소비재,가전,149,4560355.15
202001,N,N,N,내구소비재,가구,0,0
202001,N,N,N,내구소비재,기타 내구소비재,0,0
202001,N,N,N,의류/패션잡화,의류,1764,68782169.6
202001,N,N,N,의류/패션잡화,패션잡화,28,0
202001,N,N,N,의류/패션잡화,신발,0,0
202001,N,N,N,의류/패션잡화,언더웨어/양말,63,126000
202001,N,N,N,의류/패션잡화,기타의류/잡화,0,0
202001,N,N,N,기타상품,기타,1775,0
202001,N,N,Y,스포츠용품,조미료,24,43200
202001,N,N,Y,스포츠용품,급식류,0,0
202001,N,N,Y,스포츠용품,어육/연식품류,750,2250000
202001,N,Y,Y,스포츠용품,축산가공식품,0,0
202001,N,N,Y,스포츠용품,도시락류,0,0
202001,N,N,Y,스포츠용품,분말류,0,0
202001,N,N,Y,스포츠용품,가공식품세트류,0,0
202001,N,N,Y,스포츠용품,유제품,0,0
202001,N,N,Y,스포츠용품,대용식(빵),0,0
202001,N,N,Y,스포츠용품,즉석/편의식품,91,2265559.66
202001,N,N,Y,스포츠용품,기타가공식품,5415,10692650.95
202001,N,Y,Y,스포츠용품,즉석/편의식품,0,0
202001,N,N,Y,신선식품,농산물,756,13318162.82
202001,N,N,Y,스포츠용품,통조림/병,107,4943400
202001,N,N,Y,신선식품,축산물,828,6853143.18
202001,N,Y,Y,신선식품,축산물,0,0
202001,N,N,Y,스포츠용품,유아식품,0,0
202001,N,N,Y,신선식품,수산물,0,0
202001,N,N,Y,스포츠용품,수산가공식품,44,52800
202001,N,N,Y,신선식품,축산물(냉동),0,0
202001,N,N,Y,스포츠용품,건강식품,0,0
202001,Y,N,N,기타상품,기타,0,0
202001,Y,N,Y,스포츠용품,조미료,4042,6779993.04
202001,Y,Y,Y,스포츠용품,조미료,0,0
202001,Y,N,Y,스포츠용품,유제품,2103,1473121.32
202001,Y,N,Y,스포츠용품,축산가공식품,2125,4393011.74
202001,Y,N,Y,스포츠용품,수산가공식품,0,0
202001,Y,N,Y,스포츠용품,대용식기타,4349,11780100.22
202001,Y,Y,Y,스포츠용품,대용식기타,0,0
202001,Y,N,Y,스포츠용품,통조림/병,731,1858412.86
202001,Y,N,Y,스포츠용품,냉동식품,0,0
202001,Y,N,Y,스포츠용품,절임/발효식품,0,0
202001,Y,N,Y,스포츠용품,어육/연식품류,0,0
202001,Y,N,Y,스포츠용품,분말류,58,510000
202001,Y,N,Y,스포츠용품,즉석/편의식품,44,163080
202001,Y,N,Y,스포츠용품,유아식품,0,0
202001,Y,N,Y,스포츠용품,건강식품,112,348283.4
202001,Y,N,Y,스포츠용품,과자류,99,990000
202001,Y,N,Y,스포츠용품,음료류,11557,10886000
202001,Y,Y,Y,스포츠용품,음료류,0,0
202001,Y,N,Y,스포츠용품,농산물가공식품,0,0
202001,Y,N,Y,스포츠용품,급식류,0,0
202001,Y,N,Y,스포츠용품,유가공품,0,0
202001,Y,N,Y,스포츠용품,도시락류,0,0
202001,Y,N,Y,스포츠용품,가공식품세트류,0,0
202001,Y,N,Y,스포츠용품,대용식(빵),14172,9963214.06
202001,Y,N,Y,스포츠용품,기타가공식품,7781,7561167.26
202001,Y,N,Y,신선식품,농산물,77,118220
202001,Y,N,Y,신선식품,축산물,568,5680000
202001,Y,N,Y,신선식품,수산물,0,0
202001,Y,N,Y,신선식품,축산물(냉동),0,0
202001,Y,N,Y,신선식품,수산물(냉동),0,0
202001,Y,N,Y,신선식품,신선식품세트류,0,0
202001,Y,N,Y,신선식품,기타신선식품,170,1034000
202001,Y,N,N,일상용품,위생용품,1335,2864755.51
202001,Y,Y,N,일상용품,위생용품,0,0
202001,Y,N,N,일상용품,화장품,72895,7951901
202001,Y,N,N,일상용품,애완용품,0,0
202001,Y,N,N,일상용품,기타일상용품,200,398400
202002,N,N,Y,스포츠용품,조미료,407,1081700
202002,N,Y,Y,스포츠용품,조미료,0,0
202002,N,N,Y,스포츠용품,과자류,2050,2816221.04
202002,N,N,Y,스포츠용품,음료류,0,0
202002,N,N,Y,스포츠용품,농산물가공식품,0,0
202002,N,N,Y,스포츠용품,급식류,0,0
202002,N,N,Y,스포츠용품,도시락류,0,0
202002,N,N,Y,스포츠용품,가공식품세트류,0,0
202002,N,N,Y,스포츠용품,대용식(빵),0,0
202002,N,N,Y,스포츠용품,기타가공식품,10137,16232373.91
202002,N,N,Y,신선식품,농산물,70,1255000
202002,N,N,Y,신선식품,축산물,357,23025121.22
202002,N,Y,Y,신선식품,축산물,0,0
202002,N,N,Y,신선식품,수산물,60,180000
202002,N,N,Y,신선식품,축산물(냉동),0,0
202002,N,N,Y,신선식품,수산물(냉동),0,0
202002,N,N,Y,신선식품,신선식품세트류,0,0
202002,N,N,Y,신선식품,기타신선식품,0,0
202002,N,N,N,일상용품,위생용품,1031,2854741.75
202002,N,N,N,일상용품,일용잡화,8,400000
202002,N,N,N,일상용품,화장품,304,953344
202002,N,N,N,일상용품,DIY용품,69,207000
202002,N,N,N,일상용품,기타일상용품,4458,18957035.21
202002,N,N,N,가정용품,주방용품,239,904000
202002,N,N,N,가정용품,청소/욕실용품,146,440000
202002,N,N,N,가정용품,세탁용품,219,2134200
202002,N,N,N,가정용품,생활용품,34075,93915564.91
202002,N,N,N,가정용품,침실용품,0,0
202002,N,N,N,가정용품,기타가정용품,26,476000
202002,N,N,N,의약품/의료용품,의약품,0,0
202002,N,N,N,의약품/의료용품,의료용품,0,0
202002,N,N,N,문화용품,문구/사무용품,0,0
202002,N,N,N,문화용품,완구,0,0
202002,N,N,N,문화용품,서적,0,0
202002,N,N,N,문화용품,기타 문화용품,0,0
202002,N,N,N,내구소비재,가전,23,685400
202002,N,N,N,내구소비재,가구,0,0
202002,N,N,N,내구소비재,기타 내구소비재,0,0
202002,N,N,N,의류/패션잡화,의류,13532,101488070
202002,N,N,N,의류/패션잡화,패션잡화,925,5550000
202002,N,N,N,의류/패션잡화,신발,1164,16408505.28
202002,N,N,N,의류/패션잡화,언더웨어/양말,60,120000
202002,N,N,N,의류/패션잡화,기타의류/잡화,13476,66032400
202002,N,N,N,기타상품,기타,0,0
202002,N,N,Y,스포츠용품,유제품,0,0
202002,N,N,Y,스포츠용품,축산가공식품,89,445000
202002,N,N,Y,스포츠용품,수산가공식품,0,0
202002,N,N,Y,스포츠용품,대용식기타,210,436000
202002,N,N,Y,스포츠용품,통조림/병,0,0
202002,N,N,Y,스포츠용품,냉동식품,0,0
202002,N,N,Y,스포츠용품,절임/발효식품,37,166500
